"","list_benefited_or_offered","median","LQ","UQ","list_weighted_RR","median_RR","LQ_RR","UQ_RR"
"41",0.580318894225366,0.512399248910901,0.303448965029379,0.795326835044058,0.475804733997609,0.537155754784083,0.281590577175221,0.725898100984538
"42",0.424421480592541,0.512399248910901,0.303448965029379,0.795326835044058,0.616625043350845,0.537155754784083,0.281590577175221,0.725898100984538
"43",0.71017544687001,0.512399248910901,0.303448965029379,0.795326835044058,0.35850682963319,0.537155754784083,0.281590577175221,0.725898100984538
"44",0.385098042790591,0.512399248910901,0.303448965029379,0.795326835044058,0.65214544453688,0.537155754784083,0.281590577175221,0.725898100984538
"45",0.549742253744286,0.512399248910901,0.303448965029379,0.795326835044058,0.503424255522639,0.537155754784083,0.281590577175221,0.725898100984538
"46",0.796158563093587,0.512399248910901,0.303448965029379,0.795326835044058,0.280839286961335,0.537155754784083,0.281590577175221,0.725898100984538
"47",0.651021231787843,0.512399248910901,0.303448965029379,0.795326835044058,0.411940139867816,0.537155754784083,0.281590577175221,0.725898100984538
"48",0.437609400260281,0.512399248910901,0.303448965029379,0.795326835044058,0.604712549845912,0.537155754784083,0.281590577175221,0.725898100984538
"49",0.488496814014479,0.512399248910901,0.303448965029379,0.795326835044058,0.558746544509032,0.537155754784083,0.281590577175221,0.725898100984538
"50",0.427863649574851,0.512399248910901,0.303448965029379,0.795326835044058,0.613515772390926,0.537155754784083,0.281590577175221,0.725898100984538
"51",0.339744164128147,0.512399248910901,0.303448965029379,0.795326835044058,0.693113072381283,0.537155754784083,0.281590577175221,0.725898100984538
"52",0.70331649480277,0.512399248910901,0.303448965029379,0.795326835044058,0.364702440769001,0.537155754784083,0.281590577175221,0.725898100984538
"53",0.479838647791404,0.512399248910901,0.303448965029379,0.795326835044058,0.5665673647366,0.537155754784083,0.281590577175221,0.725898100984538
"54",0.525443952954517,0.512399248910901,0.303448965029379,0.795326835044058,0.525372626276449,0.537155754784083,0.281590577175221,0.725898100984538
"55",0.50630881602291,0.512399248910901,0.303448965029379,0.795326835044058,0.542657171538835,0.537155754784083,0.281590577175221,0.725898100984538
"56",0.40899532688291,0.512399248910901,0.303448965029379,0.795326835044058,0.630559307473,0.537155754784083,0.281590577175221,0.725898100984538
"57",0.313805662499794,0.512399248910901,0.303448965029379,0.795326835044058,0.716543017358221,0.537155754784083,0.281590577175221,0.725898100984538
"58",0.274207755324187,0.512399248910901,0.303448965029379,0.795326835044058,0.752311343517518,0.537155754784083,0.281590577175221,0.725898100984538
"59",0.460291226704496,0.512399248910901,0.303448965029379,0.795326835044058,0.584224321451736,0.537155754784083,0.281590577175221,0.725898100984538
"60",0.614914724466459,0.512399248910901,0.303448965029379,0.795326835044058,0.444554725396717,0.537155754784083,0.281590577175221,0.725898100984538
"61",0.62957498040098,0.512399248910901,0.303448965029379,0.795326835044058,0.431312287771939,0.537155754784083,0.281590577175221,0.725898100984538
"62",0.672340916242843,0.512399248910901,0.303448965029379,0.795326835044058,0.392682318392102,0.537155754784083,0.281590577175221,0.725898100984538
"63",0.428102966946731,0.512399248910901,0.303448965029379,0.795326835044058,0.613299599809505,0.537155754784083,0.281590577175221,0.725898100984538
"64",0.502036932241098,0.512399248910901,0.303448965029379,0.795326835044058,0.54651591416745,0.537155754784083,0.281590577175221,0.725898100984538
"65",0.709757380316811,0.512399248910901,0.303448965029379,0.795326835044058,0.358884464258293,0.537155754784083,0.281590577175221,0.725898100984538
"66",0.424405705909558,0.512399248910901,0.303448965029379,0.795326835044058,0.616639292437381,0.537155754784083,0.281590577175221,0.725898100984538
"67",0.42406787941682,0.512399248910901,0.303448965029379,0.795326835044058,0.616944447154874,0.537155754784083,0.281590577175221,0.725898100984538
"68",0.459645629097621,0.512399248910901,0.303448965029379,0.795326835044058,0.584807482214954,0.537155754784083,0.281590577175221,0.725898100984538
"69",0.591870840219862,0.512399248910901,0.303448965029379,0.795326835044058,0.465369996366822,0.537155754784083,0.281590577175221,0.725898100984538
"70",0.508118545405988,0.512399248910901,0.303448965029379,0.795326835044058,0.541022464165363,0.537155754784083,0.281590577175221,0.725898100984538
"71",0.571023396922809,0.512399248910901,0.303448965029379,0.795326835044058,0.48420124793094,0.537155754784083,0.281590577175221,0.725898100984538
"72",0.330705745245433,0.512399248910901,0.303448965029379,0.795326835044058,0.701277370386416,0.537155754784083,0.281590577175221,0.725898100984538
"73",0.779549460238902,0.512399248910901,0.303448965029379,0.795326835044058,0.295842095202818,0.537155754784083,0.281590577175221,0.725898100984538
"74",0.602105533786135,0.512399248910901,0.303448965029379,0.795326835044058,0.456125117439372,0.537155754784083,0.281590577175221,0.725898100984538
"75",0.416302904221679,0.512399248910901,0.303448965029379,0.795326835044058,0.623958458379431,0.537155754784083,0.281590577175221,0.725898100984538
"76",0.203431711979272,0.512399248910901,0.303448965029379,0.795326835044058,0.816242515218049,0.537155754784083,0.281590577175221,0.725898100984538
"77",0.583639552427258,0.512399248910901,0.303448965029379,0.795326835044058,0.472805222303669,0.537155754784083,0.281590577175221,0.725898100984538
"78",0.784248144223272,0.512399248910901,0.303448965029379,0.795326835044058,0.291597828945839,0.537155754784083,0.281590577175221,0.725898100984538
"79",0.594166939447423,0.512399248910901,0.303448965029379,0.795326835044058,0.463295956804547,0.537155754784083,0.281590577175221,0.725898100984538
"80",0.527027146551556,0.512399248910901,0.303448965029379,0.795326835044058,0.523942546027483,0.537155754784083,0.281590577175221,0.725898100984538
"81",0.491460144247781,0.512399248910901,0.303448965029379,0.795326835044058,0.556069802987507,0.537155754784083,0.281590577175221,0.725898100984538
"82",0.625938519386529,0.512399248910901,0.303448965029379,0.795326835044058,0.434597060450798,0.537155754784083,0.281590577175221,0.725898100984538
"83",0.484993473293946,0.512399248910901,0.303448965029379,0.795326835044058,0.561911071184229,0.537155754784083,0.281590577175221,0.725898100984538
"84",0.337715515273929,0.512399248910901,0.303448965029379,0.795326835044058,0.694945527151141,0.537155754784083,0.281590577175221,0.725898100984538
"85",0.505196147317419,0.512399248910901,0.303448965029379,0.795326835044058,0.543662232159557,0.537155754784083,0.281590577175221,0.725898100984538
"86",0.68532691969299,0.512399248910901,0.303448965029379,0.795326835044058,0.380952213443608,0.537155754784083,0.281590577175221,0.725898100984538
"87",0.442378729726798,0.512399248910901,0.303448965029379,0.795326835044058,0.600404470351635,0.537155754784083,0.281590577175221,0.725898100984538
"88",0.68897655380889,0.512399248910901,0.303448965029379,0.795326835044058,0.377655541656367,0.537155754784083,0.281590577175221,0.725898100984538
"89",0.51966855196005,0.512399248910901,0.303448965029379,0.795326835044058,0.530589478408424,0.537155754784083,0.281590577175221,0.725898100984538
"90",0.424821665996115,0.512399248910901,0.303448965029379,0.795326835044058,0.616263560558945,0.537155754784083,0.281590577175221,0.725898100984538
"91",0.452433943872409,0.512399248910901,0.303448965029379,0.795326835044058,0.59132171308452,0.537155754784083,0.281590577175221,0.725898100984538
"92",0.742805168261986,0.512399248910901,0.303448965029379,0.795326835044058,0.329032784147419,0.537155754784083,0.281590577175221,0.725898100984538
"93",0.327430996415569,0.512399248910901,0.303448965029379,0.795326835044058,0.704235412681856,0.537155754784083,0.281590577175221,0.725898100984538
"94",0.505257611809189,0.512399248910901,0.303448965029379,0.795326835044058,0.543606712003427,0.537155754784083,0.281590577175221,0.725898100984538
"95",0.696556042987182,0.512399248910901,0.303448965029379,0.795326835044058,0.37080907778019,0.537155754784083,0.281590577175221,0.725898100984538
"96",0.408580659513955,0.512399248910901,0.303448965029379,0.795326835044058,0.630933871654755,0.537155754784083,0.281590577175221,0.725898100984538
"97",0.631006743955319,0.512399248910901,0.303448965029379,0.795326835044058,0.430018992508442,0.537155754784083,0.281590577175221,0.725898100984538
"98",0.500307345360968,0.512399248910901,0.303448965029379,0.795326835044058,0.548078229755872,0.537155754784083,0.281590577175221,0.725898100984538
"99",0.727813301573388,0.512399248910901,0.303448965029379,0.795326835044058,0.342574761885697,0.537155754784083,0.281590577175221,0.725898100984538
"100",0.620646127075862,0.512399248910901,0.303448965029379,0.795326835044058,0.439377616491081,0.537155754784083,0.281590577175221,0.725898100984538
"101",0.674714340892482,0.512399248910901,0.303448965029379,0.795326835044058,0.390538431680961,0.537155754784083,0.281590577175221,0.725898100984538
"102",0.514078626171805,0.512399248910901,0.303448965029379,0.795326835044058,0.535638792957133,0.537155754784083,0.281590577175221,0.725898100984538
"103",0.475456523212026,0.512399248910901,0.303448965029379,0.795326835044058,0.57052568658757,0.537155754784083,0.281590577175221,0.725898100984538
"104",0.527865585820204,0.512399248910901,0.303448965029379,0.795326835044058,0.523185193647905,0.537155754784083,0.281590577175221,0.725898100984538
"105",0.557393762000188,0.512399248910901,0.303448965029379,0.795326835044058,0.496512737656457,0.537155754784083,0.281590577175221,0.725898100984538
"106",0.493338157442143,0.512399248910901,0.303448965029379,0.795326835044058,0.554373415646391,0.537155754784083,0.281590577175221,0.725898100984538
"107",0.459517848419474,0.512399248910901,0.303448965029379,0.795326835044058,0.584922905006177,0.537155754784083,0.281590577175221,0.725898100984538
"108",0.377536303882036,0.512399248910901,0.303448965029379,0.795326835044058,0.658975874802125,0.537155754784083,0.281590577175221,0.725898100984538
"109",0.525495911428341,0.512399248910901,0.303448965029379,0.795326835044058,0.525325692795085,0.537155754784083,0.281590577175221,0.725898100984538
"110",0.856555593064896,0.512399248910901,0.303448965029379,0.795326835044058,0.226283356581323,0.537155754784083,0.281590577175221,0.725898100984538
"111",0.64853629744557,0.512399248910901,0.303448965029379,0.795326835044058,0.414184751979378,0.537155754784083,0.281590577175221,0.725898100984538
"112",0.438373009791995,0.512399248910901,0.303448965029379,0.795326835044058,0.604022790292015,0.537155754784083,0.281590577175221,0.725898100984538
"113",0.45261107237284,0.512399248910901,0.303448965029379,0.795326835044058,0.591161714982918,0.537155754784083,0.281590577175221,0.725898100984538
"114",0.532621697813677,0.512399248910901,0.303448965029379,0.795326835044058,0.518889053342352,0.537155754784083,0.281590577175221,0.725898100984538
"115",0.614431091213687,0.512399248910901,0.303448965029379,0.795326835044058,0.444991585654253,0.537155754784083,0.281590577175221,0.725898100984538
"116",0.504399808090726,0.512399248910901,0.303448965029379,0.795326835044058,0.544381556063911,0.537155754784083,0.281590577175221,0.725898100984538
"117",0.317180823594239,0.512399248910901,0.303448965029379,0.795326835044058,0.713494273839254,0.537155754784083,0.281590577175221,0.725898100984538
"118",0.60856581032549,0.512399248910901,0.303448965029379,0.795326835044058,0.45028962524242,0.537155754784083,0.281590577175221,0.725898100984538
"119",0.545535878961739,0.512399248910901,0.303448965029379,0.795326835044058,0.507223824638834,0.537155754784083,0.281590577175221,0.725898100984538
"120",0.660726169278868,0.512399248910901,0.303448965029379,0.795326835044058,0.403173783403694,0.537155754784083,0.281590577175221,0.725898100984538
"121",0.562659837470417,0.512399248910901,0.303448965029379,0.795326835044058,0.49175595331017,0.537155754784083,0.281590577175221,0.725898100984538
"122",0.57207934524804,0.512399248910901,0.303448965029379,0.795326835044058,0.483247422165939,0.537155754784083,0.281590577175221,0.725898100984538
"123",0.667927936253734,0.512399248910901,0.303448965029379,0.795326835044058,0.396668511573598,0.537155754784083,0.281590577175221,0.725898100984538
"124",0.480936139805517,0.512399248910901,0.303448965029379,0.795326835044058,0.565576013043595,0.537155754784083,0.281590577175221,0.725898100984538
"125",0.623924118944783,0.512399248910901,0.303448965029379,0.795326835044058,0.436416644796412,0.537155754784083,0.281590577175221,0.725898100984538
"126",0.38681160117456,0.512399248910901,0.303448965029379,0.795326835044058,0.650597607301468,0.537155754784083,0.281590577175221,0.725898100984538
"127",0.654910299143635,0.512399248910901,0.303448965029379,0.795326835044058,0.408427190836936,0.537155754784083,0.281590577175221,0.725898100984538
"128",0.421758520191929,0.512399248910901,0.303448965029379,0.795326835044058,0.619030464317563,0.537155754784083,0.281590577175221,0.725898100984538
"129",0.443798596827468,0.512399248910901,0.303448965029379,0.795326835044058,0.59912192101552,0.537155754784083,0.281590577175221,0.725898100984538
"130",0.432766980892039,0.512399248910901,0.303448965029379,0.795326835044058,0.609086650593087,0.537155754784083,0.281590577175221,0.725898100984538
"131",0.606956902774383,0.512399248910901,0.303448965029379,0.795326835044058,0.451742932605178,0.537155754784083,0.281590577175221,0.725898100984538
"132",0.675382804462566,0.512399248910901,0.303448965029379,0.795326835044058,0.389934616360764,0.537155754784083,0.281590577175221,0.725898100984538
"133",0.529049791090026,0.512399248910901,0.303448965029379,0.795326835044058,0.522115514885775,0.537155754784083,0.281590577175221,0.725898100984538
"134",0.446966508892874,0.512399248910901,0.303448965029379,0.795326835044058,0.596260383119163,0.537155754784083,0.281590577175221,0.725898100984538
"135",0.624126817179385,0.512399248910901,0.303448965029379,0.795326835044058,0.436233549853162,0.537155754784083,0.281590577175221,0.725898100984538
"136",0.592403990326241,0.512399248910901,0.303448965029379,0.795326835044058,0.464888408114891,0.537155754784083,0.281590577175221,0.725898100984538
"137",0.518090890938428,0.512399248910901,0.303448965029379,0.795326835044058,0.53201456114676,0.537155754784083,0.281590577175221,0.725898100984538
"138",0.428727911604112,0.512399248910901,0.303448965029379,0.795326835044058,0.612735094613875,0.537155754784083,0.281590577175221,0.725898100984538
"139",0.482699902943408,0.512399248910901,0.303448965029379,0.795326835044058,0.563982826441483,0.537155754784083,0.281590577175221,0.725898100984538
"140",0.538545823083977,0.512399248910901,0.303448965029379,0.795326835044058,0.513537860312455,0.537155754784083,0.281590577175221,0.725898100984538
"141",0.605988855440473,0.512399248910901,0.303448965029379,0.795326835044058,0.452617358433376,0.537155754784083,0.281590577175221,0.725898100984538
"142",0.513844060235562,0.512399248910901,0.303448965029379,0.795326835044058,0.535850673622346,0.537155754784083,0.281590577175221,0.725898100984538
"143",0.510385487725676,0.512399248910901,0.303448965029379,0.795326835044058,0.538974761696763,0.537155754784083,0.281590577175221,0.725898100984538
"144",0.804022464138531,0.512399248910901,0.303448965029379,0.795326835044058,0.273735917174326,0.537155754784083,0.281590577175221,0.725898100984538
"145",0.446774705833718,0.512399248910901,0.303448965029379,0.795326835044058,0.596433636577934,0.537155754784083,0.281590577175221,0.725898100984538
"146",0.360094994133596,0.512399248910901,0.303448965029379,0.795326835044058,0.67473040579188,0.537155754784083,0.281590577175221,0.725898100984538
"147",0.563856400582985,0.512399248910901,0.303448965029379,0.795326835044058,0.490675111853305,0.537155754784083,0.281590577175221,0.725898100984538
"148",0.37359890949802,0.512399248910901,0.303448965029379,0.795326835044058,0.662532477072056,0.537155754784083,0.281590577175221,0.725898100984538
"149",0.51841427550754,0.512399248910901,0.303448965029379,0.795326835044058,0.531722451649872,0.537155754784083,0.281590577175221,0.725898100984538
"150",0.4681620409268,0.512399248910901,0.303448965029379,0.795326835044058,0.577114707072519,0.537155754784083,0.281590577175221,0.725898100984538
"151",0.433014271022344,0.512399248910901,0.303448965029379,0.795326835044058,0.608863276312282,0.537155754784083,0.281590577175221,0.725898100984538
"152",0.436045012994511,0.512399248910901,0.303448965029379,0.795326835044058,0.606125642555922,0.537155754784083,0.281590577175221,0.725898100984538
"153",0.880106351424224,0.512399248910901,0.303448965029379,0.795326835044058,0.205010232156855,0.537155754784083,0.281590577175221,0.725898100984538
"154",0.438536641293166,0.512399248910901,0.303448965029379,0.795326835044058,0.603874983871897,0.537155754784083,0.281590577175221,0.725898100984538
"155",0.419907907823715,0.512399248910901,0.303448965029379,0.795326835044058,0.620702100813077,0.537155754784083,0.281590577175221,0.725898100984538
"156",0.403774083754998,0.512399248910901,0.303448965029379,0.795326835044058,0.63527559528912,0.537155754784083,0.281590577175221,0.725898100984538
"157",0.512975323678309,0.512399248910901,0.303448965029379,0.795326835044058,0.536635393188168,0.537155754784083,0.281590577175221,0.725898100984538
"158",0.366367911522483,0.512399248910901,0.303448965029379,0.795326835044058,0.669064152922985,0.537155754784083,0.281590577175221,0.725898100984538
"159",0.612028330808103,0.512399248910901,0.303448965029379,0.795326835044058,0.447161971010439,0.537155754784083,0.281590577175221,0.725898100984538
"160",0.613040736753618,0.512399248910901,0.303448965029379,0.795326835044058,0.446247476567483,0.537155754784083,0.281590577175221,0.725898100984538
"161",0.465871938518815,0.512399248910901,0.303448965029379,0.795326835044058,0.579183329777848,0.537155754784083,0.281590577175221,0.725898100984538
"162",0.523246200967528,0.512399248910901,0.303448965029379,0.795326835044058,0.527357829927219,0.537155754784083,0.281590577175221,0.725898100984538
"163",0.427342715139909,0.512399248910901,0.303448965029379,0.795326835044058,0.613986326369801,0.537155754784083,0.281590577175221,0.725898100984538
"164",0.401362104386506,0.512399248910901,0.303448965029379,0.795326835044058,0.637454308026617,0.537155754784083,0.281590577175221,0.725898100984538
"165",0.51275516970379,0.512399248910901,0.303448965029379,0.795326835044058,0.536834255697011,0.537155754784083,0.281590577175221,0.725898100984538
"166",0.597456716163979,0.512399248910901,0.303448965029379,0.795326835044058,0.460324339994921,0.537155754784083,0.281590577175221,0.725898100984538
"167",0.61991253167892,0.512399248910901,0.303448965029379,0.795326835044058,0.440040264628277,0.537155754784083,0.281590577175221,0.725898100984538
"168",0.566908365709615,0.512399248910901,0.303448965029379,0.795326835044058,0.487918307469882,0.537155754784083,0.281590577175221,0.725898100984538
"169",0.808328264907687,0.512399248910901,0.303448965029379,0.795326835044058,0.269846537727955,0.537155754784083,0.281590577175221,0.725898100984538
"170",0.36857328999037,0.512399248910901,0.303448965029379,0.795326835044058,0.667072060361268,0.537155754784083,0.281590577175221,0.725898100984538
"171",0.400866583782428,0.512399248910901,0.303448965029379,0.795326835044058,0.637901905989477,0.537155754784083,0.281590577175221,0.725898100984538
"172",0.419946155585907,0.512399248910901,0.303448965029379,0.795326835044058,0.620667552057081,0.537155754784083,0.281590577175221,0.725898100984538
"173",0.358227335161822,0.512399248910901,0.303448965029379,0.795326835044058,0.676417440284903,0.537155754784083,0.281590577175221,0.725898100984538
"174",0.399117120963813,0.512399248910901,0.303448965029379,0.795326835044058,0.639482175280535,0.537155754784083,0.281590577175221,0.725898100984538
"175",0.773116396826638,0.512399248910901,0.303448965029379,0.795326835044058,0.301653006100529,0.537155754784083,0.281590577175221,0.725898100984538
"176",0.45641848423942,0.512399248910901,0.303448965029379,0.795326835044058,0.587722524399873,0.537155754784083,0.281590577175221,0.725898100984538
"177",0.274208975784602,0.512399248910901,0.303448965029379,0.795326835044058,0.752310241089907,0.537155754784083,0.281590577175221,0.725898100984538
"178",0.698935391486184,0.512399248910901,0.303448965029379,0.795326835044058,0.368659840125242,0.537155754784083,0.281590577175221,0.725898100984538
"179",0.403415214124877,0.512399248910901,0.303448965029379,0.795326835044058,0.635599758026355,0.537155754784083,0.281590577175221,0.725898100984538
"180",0.518718931290972,0.512399248910901,0.303448965029379,0.795326835044058,0.531447259645916,0.537155754784083,0.281590577175221,0.725898100984538
"181",0.676079146650285,0.512399248910901,0.303448965029379,0.795326835044058,0.389305618611505,0.537155754784083,0.281590577175221,0.725898100984538
"182",0.646339002796371,0.512399248910901,0.303448965029379,0.795326835044058,0.416169542522274,0.537155754784083,0.281590577175221,0.725898100984538
"183",0.540152859644436,0.512399248910901,0.303448965029379,0.795326835044058,0.512086242993653,0.537155754784083,0.281590577175221,0.725898100984538
"184",0.509971454063048,0.512399248910901,0.303448965029379,0.795326835044058,0.539348753459007,0.537155754784083,0.281590577175221,0.725898100984538
"185",0.527237202321845,0.512399248910901,0.303448965029379,0.795326835044058,0.523752805108348,0.537155754784083,0.281590577175221,0.725898100984538
"186",0.534019056892976,0.512399248910901,0.303448965029379,0.795326835044058,0.517626835238542,0.537155754784083,0.281590577175221,0.725898100984538
"187",0.568972948723346,0.512399248910901,0.303448965029379,0.795326835044058,0.486053393794253,0.537155754784083,0.281590577175221,0.725898100984538
"188",0.459335843771879,0.512399248910901,0.303448965029379,0.795326835044058,0.58508730767445,0.537155754784083,0.281590577175221,0.725898100984538
"189",0.292988325017792,0.512399248910901,0.303448965029379,0.795326835044058,0.735347074691915,0.537155754784083,0.281590577175221,0.725898100984538
"190",0.60627857277494,0.512399248910901,0.303448965029379,0.795326835044058,0.452355660155554,0.537155754784083,0.281590577175221,0.725898100984538
"191",0.747050793300587,0.512399248910901,0.303448965029379,0.795326835044058,0.325197760734255,0.537155754784083,0.281590577175221,0.725898100984538
"192",0.764469353557148,0.512399248910901,0.303448965029379,0.795326835044058,0.30946377909429,0.537155754784083,0.281590577175221,0.725898100984538
"193",0.584782359297842,0.512399248910901,0.303448965029379,0.795326835044058,0.471772938231107,0.537155754784083,0.281590577175221,0.725898100984538
"194",0.570084557693417,0.512399248910901,0.303448965029379,0.795326835044058,0.485049290420133,0.537155754784083,0.281590577175221,0.725898100984538
"195",0.477380231816488,0.512399248910901,0.303448965029379,0.795326835044058,0.568788023117258,0.537155754784083,0.281590577175221,0.725898100984538
"196",0.512945882514342,0.512399248910901,0.303448965029379,0.795326835044058,0.536661987047046,0.537155754784083,0.281590577175221,0.725898100984538
"197",0.70315980101105,0.512399248910901,0.303448965029379,0.795326835044058,0.364843980437361,0.537155754784083,0.281590577175221,0.725898100984538
"198",0.484593762699874,0.512399248910901,0.303448965029379,0.795326835044058,0.562272125086262,0.537155754784083,0.281590577175221,0.725898100984538
"199",0.41847828947888,0.512399248910901,0.303448965029379,0.795326835044058,0.621993458333933,0.537155754784083,0.281590577175221,0.725898100984538
"200",0.721624138886151,0.512399248910901,0.303448965029379,0.795326835044058,0.348165360112727,0.537155754784083,0.281590577175221,0.725898100984538
"201",0.401812225418262,0.512399248910901,0.303448965029379,0.795326835044058,0.63704771896615,0.537155754784083,0.281590577175221,0.725898100984538
"202",0.562515943829322,0.512399248910901,0.303448965029379,0.795326835044058,0.491885930752264,0.537155754784083,0.281590577175221,0.725898100984538
"203",0.636145127739402,0.512399248910901,0.303448965029379,0.795326835044058,0.425377550567946,0.537155754784083,0.281590577175221,0.725898100984538
"204",0.378057058003432,0.512399248910901,0.303448965029379,0.795326835044058,0.658505483698366,0.537155754784083,0.281590577175221,0.725898100984538
"205",0.322079580324971,0.512399248910901,0.303448965029379,0.795326835044058,0.709069284211827,0.537155754784083,0.281590577175221,0.725898100984538
"206",0.794054031631199,0.512399248910901,0.303448965029379,0.795326835044058,0.282740285603141,0.537155754784083,0.281590577175221,0.725898100984538
"207",0.488800792969398,0.512399248910901,0.303448965029379,0.795326835044058,0.558471963876352,0.537155754784083,0.281590577175221,0.725898100984538
